doc,w,z,word
11076,3,8,massmedia
11076,148,2,bland
11076,25,8,och
11077,46,5,för
11077,684,6,några
11077,1177,8,veckor
11077,357,6,sedan
11077,3,7,massmedia
11077,46,5,för
11077,6,1,att
11077,99,7,man
11077,246,1,skulle
11078,214,8,förslaget
11078,85,5,men
11078,1,1,enligt
11078,2,5,uppgifter
11078,3,1,massmedia
11078,276,2,går
11078,28,8,har
11078,7,5,det
11079,39,7,enskilda
11079,667,7,människorna
11079,70,7,nyligen
11079,28,5,har
11079,3,1,massmedia
11079,979,4,skrivit
11079,1739,5,tre
11080,126,0,kan
11080,577,0,liksom
11080,442,6,alla
11080,113,9,andra
11080,135,9,medier
11080,7,0,det
11080,478,6,tryckta
11080,1388,4,ordet
11080,366,9,radio
11081,1054,3,mån
11081,1493,3,behandlar
11081,11,6,olika
11081,135,0,medier
11081,496,2,lika
11081,7,9,det
11082,54,3,den
11082,187,7,information
11082,38,1,som
11082,630,4,ges
11082,3,1,massmedia
11082,364,1,skall
11082,9,1,kunna
11082,927,6,samman
11082,142,0,till
11083,195,3,vad
11083,38,9,som
11083,3,3,massmedia
11083,98,3,jag
11083,456,2,säger
11083,17,2,detta
11083,79,1,utan
11083,6,9,att
11084,38,3,som
11084,46,8,för
11084,7,8,det
11084,541,3,massmediala
11084,142,4,till
11084,7,8,det
11084,1525,0,militära
11084,1350,8,försvaret
11085,366,6,radio
11085,25,8,och
11085,3,5,massmedia
11085,98,7,jag
11085,823,5,ställningstagande
11085,6,5,att
11086,21,7,gäller
11086,650,5,påverkan
11086,34,5,från
11086,113,3,andra
11086,135,1,medier
11086,268,3,osv
11086,167,5,med
11086,248,5,anledning
11087,1742,0,vpk
11087,35,4,massmedias
11087,1613,7,syn
11087,1731,7,idrotten
11087,3,7,massmedia
11087,256,7,ägnar
11088,35,4,massmedias
11088,1613,4,syn
11088,1731,3,idrotten
11088,3,7,massmedia
11088,256,7,ägnar
11088,615,5,mest
11088,56,9,tid
11089,51,7,inte
11089,1742,6,vpk
11089,183,6,någon
11089,535,7,massmedial
11089,1613,7,syn
11089,1731,7,idrotten
11089,7,7,det
11089,246,6,skulle
11090,516,7,organisationer
11090,28,7,har
11090,1679,7,upplevt
11090,6,0,att
11090,17,7,detta
11090,15,7,medium
11090,1680,7,erbjuder
11090,191,7,mycket
11090,517,7,bra
11090,890,8,möjlighet
11091,770,5,justitieministern
11091,958,5,uttalade
11091,70,5,nyligen
11091,3,5,massmedia
11091,6,2,att
11091,313,2,viss
11091,504,0,utsträckning
11092,312,2,folk
11092,470,6,känner
11092,145,6,sig
11092,3,2,massmedia
11092,28,1,har
11092,138,6,framgått
11092,25,2,och
11092,7,6,det
11092,126,2,kan
11093,274,2,hade
11093,167,2,med
11093,835,7,verksamheten
11093,6,9,att
11093,325,2,göra
11093,3,2,massmedia
11093,209,2,naturligtvis
11093,670,7,såsom
11094,806,3,pressens
11094,680,6,förhållande
11094,142,7,till
11094,25,4,och
11094,120,4,massmediernas
11094,271,3,roll
11094,784,4,demokrati
11095,161,7,dag
11095,860,6,präglas
11095,3,3,massmedia
11095,28,6,har
11095,887,4,oerhört
11095,210,7,stor
11095,540,7,genomslagskraft
11096,51,5,inte
11096,299,8,fått
11096,378,8,annat
11096,172,5,via
11096,3,5,massmedia
11096,25,0,och
11096,1768,5,miljöministern
11096,352,9,vet
11096,164,2,själv
11097,142,9,till
11097,38,7,som
11097,3,7,massmedia
11097,47,9,många
11097,665,4,gånger
11097,28,7,har
11098,28,1,har
11098,51,1,inte
11098,475,6,regeringen
11098,85,6,men
11098,471,2,väl
11098,3,9,massmedia
11098,25,9,och
11098,639,0,försökt
11099,46,2,för
11099,373,9,övrigt
11099,74,9,ofta
11099,3,9,massmedia
11099,7,7,det
11099,1119,6,utomordentligt
11100,1435,6,lagstiftning
11100,38,8,som
11100,396,0,rör
11100,143,1,vissa
11100,58,7,media
11100,25,9,och
11100,46,3,för
11100,145,8,sig
11100,952,0,delar
11101,1346,4,möter
11101,7,7,det
11101,757,3,ständigt
11101,35,2,massmedias
11101,1209,2,reportage
11101,25,4,och
11101,169,0,ibland
11101,276,6,går
11102,105,5,något
11102,65,8,pågår
11102,241,8,våra
11102,3,8,massmedia
11102,25,0,och
11103,26,7,senaste
11103,28,7,har
11103,172,0,via
11103,3,3,massmedia
11103,115,8,kunnat
11103,127,1,följa
11104,521,4,dem
11104,6,7,att
11104,145,6,sig
11104,151,3,mot
11104,120,4,massmediernas
11104,785,6,makt
11104,7,7,det
11104,21,6,gäller
11105,1382,6,upplever
11105,1344,6,konkurrens
11105,113,4,andra
11105,58,5,media
11105,34,5,från
11106,25,4,och
11106,38,3,som
11106,189,7,får
11106,435,4,genomslag
11106,3,1,massmedia
11106,7,7,det
11106,1240,1,gamla
11106,38,7,som
11107,1382,4,upplever
11107,1344,9,konkurrens
11107,113,3,andra
11107,58,9,media
11107,737,6,konstaterar
11107,98,8,jag
11107,6,8,att
11107,1491,6,moderaterna
11108,571,4,företrädare
11108,46,1,för
11108,3,3,massmedia
11108,38,3,som
11108,361,8,någonting
11108,38,8,som
11109,25,7,och
11109,189,6,får
11109,822,2,starkt
11109,435,8,genomslag
11109,3,6,massmedia
11109,38,3,som
11109,793,7,dominerar
11110,321,7,televisionen
11110,14,8,ett
11110,191,0,mycket
11110,657,8,viktigt
11110,15,0,medium
11110,17,5,detta
11110,18,8,sammanhang
11110,328,0,särskilt
11110,90,1,viktig
11111,3,7,massmedia
11111,1004,6,häromdagen
11111,25,6,och
11111,556,5,rapport
11112,202,7,eller
11112,946,2,mindre
11112,131,2,besked
11112,172,3,via
11112,3,7,massmedia
11112,699,7,stället
11112,46,9,för
11112,826,2,direkt
11112,187,3,information
11113,7,0,det
11113,28,1,har
11113,72,7,blivit
11113,6,0,att
11113,3,7,massmedia
11113,612,3,gång
11113,182,6,efter
11114,564,9,talman
11114,119,1,under
11114,152,1,senare
11114,56,9,tid
11114,28,8,har
11114,3,6,massmedia
11114,61,6,debatten
11115,6,8,att
11115,626,4,garantera
11115,6,0,att
11115,149,4,allmänheten
11115,25,8,och
11115,3,4,massmedia
11115,558,4,hela
11115,358,9,tiden
11115,189,4,får
11115,1590,4,insyn
11116,575,6,missuppfattning
11116,148,9,bland
11116,386,6,både
11116,3,4,massmedia
11116,25,9,och
11116,443,6,människor
11116,1506,9,utanför
11116,17,5,detta
11117,809,4,verksamhet
11117,25,3,och
11117,245,3,massmedier
11117,95,8,kommer
11117,11,5,olika
11118,7,7,det
11118,38,2,som
11118,1063,2,gått
11118,3,5,massmedia
11118,28,7,har
11118,98,5,jag
11118,164,6,själv
11118,51,4,inte
11118,381,7,hört
11119,99,2,man
11119,189,3,får
11119,820,3,tro
11119,35,4,massmedias
11119,658,2,rapportering
11119,962,3,läser
11119,25,3,och
11119,679,3,hör
11120,442,4,alla
11120,856,8,ställen
11120,38,9,som
11120,512,8,diskussionen
11120,58,6,media
11120,25,8,och
11120,1518,9,effekter
11120,58,6,media
11121,58,6,media
11121,25,4,och
11121,1518,3,effekter
11121,58,4,media
11121,7,4,det
11121,769,0,tyckte
11121,98,4,jag
11122,684,6,några
11122,235,9,uttalanden
11122,3,5,massmedia
11122,1311,9,såg
11122,24,9,ekonomiska
11123,54,2,den
11123,1568,2,presskonferens
11123,167,1,med
11123,3,1,massmedia
11123,370,9,sverige
11123,98,4,jag
11123,97,2,tycker
11123,6,9,att
11124,374,0,utrymme
11124,3,8,massmedia
11124,46,2,för
11124,6,2,att
11124,567,4,kampanj
11125,7,7,det
11125,28,5,har
11125,1736,2,åtminstone
11125,3,8,massmedia
11125,1534,1,lämnats
11125,2,5,uppgifter
11125,6,7,att
11125,7,7,det
11126,54,6,den
11126,28,3,har
11126,1134,5,pågått
11126,135,4,medier
11126,25,4,och
11126,305,4,rad
11126,516,3,organisationer
11127,748,6,område
11127,38,4,som
11127,189,0,får
11127,946,0,mindre
11127,211,7,uppmärksamhet
11127,841,7,medialt
11127,25,0,och
11127,80,4,också
11127,34,3,från
11127,516,3,organisationer
11127,7,0,det
11128,15,7,medium
11128,126,7,kan
11128,6,1,att
11128,1652,6,generellt
11129,1013,6,betydligt
11129,58,5,media
11129,1616,8,slutligen
11129,28,2,har
11129,475,0,regeringen
11130,996,6,fokus
11130,46,9,för
11130,46,9,för
11130,135,9,medier
11130,46,4,för
11130,132,6,medborgare
11130,25,5,och
11130,113,6,andra
11131,148,9,bland
11131,378,6,annat
11131,28,6,har
11131,489,6,uttryckt
11131,135,9,medier
11131,11,3,olika
11131,1041,3,slag
11131,957,9,hon
11132,142,1,till
11132,197,2,exempel
11132,112,6,tidningar
11132,202,2,eller
11132,113,3,andra
11132,135,6,medier
11132,1567,2,myndighet
11132,126,2,kan
11132,38,2,som
11133,176,1,angående
11133,7,7,det
11133,82,4,här
11133,608,4,bedrivs
11133,135,4,medier
11133,379,8,alltså
11133,875,8,skriverier
11134,56,5,tid
11134,28,7,har
11134,57,2,cirkulerat
11134,148,8,bland
11134,386,2,både
11134,245,3,massmedier
11134,25,9,och
11134,346,6,allmänhet
11134,98,7,jag
11134,212,5,blev
11135,6,7,att
11135,145,9,sig
11135,183,7,någon
11135,308,7,större
11135,535,6,massmedial
11135,211,7,uppmärksamhet
11135,85,6,men
11135,54,9,den
11135,6,7,att
11136,1001,2,kontroll
11136,156,1,över
11136,112,2,tidningar
11136,1268,1,elektroniska
11136,135,0,medier
11136,25,0,och
11136,842,4,internet
11136,99,2,man
11136,6,2,att
11137,142,4,till
11137,1246,0,vuxna
11137,38,7,som
11137,476,7,arbetar
11137,167,4,med
11137,135,0,medier
11137,25,4,och
11137,719,4,reklam
11137,251,6,insatser
11137,124,8,sker
11137,51,7,inte
11138,1079,8,framställningar
11138,719,8,reklam
11138,135,2,medier
11138,842,6,internet
11138,25,6,och
11138,113,6,andra
11139,11,9,olika
11139,175,6,områden
11139,702,6,forskare
11139,135,6,medier
11139,25,6,och
11139,516,4,organisationer
11139,14,5,ett
11139,253,8,stort
11139,45,9,problem
11140,714,2,vare
11140,145,6,sig
11140,154,2,följer
11140,193,6,svenska
11140,135,3,medier
11140,202,7,eller
11140,405,2,varit
11140,29,2,där
11141,971,3,internationell
11141,81,5,press
11141,193,5,svenska
11141,135,5,medier
11141,28,1,har
11141,86,6,ändå
11141,115,9,kunnat
11142,28,5,har
11142,38,9,som
11142,135,9,medier
11142,28,2,har
11142,1392,9,kritiserat
11142,25,4,och
11143,56,9,tid
11143,25,9,och
11143,1,3,enligt
11143,2,3,uppgifter
11143,135,6,medier
11143,449,3,alldeles
11143,70,9,nyligen
11143,136,4,ser
11143,7,0,det
11144,46,9,för
11144,1314,6,använder
11144,80,6,också
11144,134,6,nya
11144,135,3,medier
11144,46,6,för
11144,6,0,att
11144,1412,3,kommunicera
11144,25,6,och
11145,370,7,sverige
11145,20,7,när
11145,7,0,det
11145,21,0,gäller
11145,135,8,medier
11145,25,1,och
11145,767,7,kultur
11145,25,9,och
11145,191,7,mycket
11145,378,7,annat
11146,167,4,med
11146,121,4,bevakning
11146,362,4,världens
11146,135,4,medier
11146,866,9,långt
11146,7,9,det
11146,471,8,väl
11147,394,4,oftast
11147,241,7,våra
11147,135,5,medier
11147,160,1,varje
11147,161,1,dag
11147,126,6,kan
11147,1161,6,slå
11148,290,8,även
11148,173,7,egna
11148,135,0,medier
11148,7,3,det
11148,50,8,finns
11148,109,8,del
11148,235,0,uttalanden
11149,162,5,vill
11149,227,9,säga
11149,146,6,mellan
11149,11,5,olika
11149,135,9,medier
11149,82,4,här
11149,126,4,kan
11149,1598,0,nämna
11149,142,7,till
11150,238,7,intressant
11150,73,9,hur
11150,1055,4,människors
11150,167,4,med
11150,135,9,medier
11150,25,6,och
11150,864,6,fungerar
11150,7,7,det
11150,1302,4,viktigaste
11151,25,7,och
11151,160,7,varje
11151,161,7,dag
11151,135,6,medier
11151,1371,9,låt
11151,226,3,mig
11151,80,1,också
11152,99,0,man
11152,80,1,också
11152,34,5,från
11152,81,5,press
11152,25,5,och
11152,245,7,massmedier
11152,46,0,för
11152,96,8,fram
11152,7,0,det
11152,82,5,här
11152,357,5,sedan
11153,46,9,för
11153,7,9,det
11153,6,9,att
11153,526,9,mediernas
11153,867,9,strålkastarljus
11153,142,9,till
11153,14,9,ett
11154,347,9,flera
11154,343,2,uppmärksammats
11154,852,6,forskning
11154,58,8,media
11154,25,9,och
11154,54,9,den
11154,596,4,politiska
11154,61,4,debatten
11154,386,4,både
11155,51,6,inte
11155,189,0,får
11155,193,2,svenska
11155,135,6,medier
11155,438,6,sitt
11155,1211,6,utbud
11155,51,6,inte
11155,1025,2,heller
11156,21,0,gäller
11156,767,0,kultur
11156,25,0,och
11156,135,3,medier
11156,20,0,när
11156,7,9,det
11156,21,0,gäller
11156,126,0,kan
11157,60,2,allmänna
11157,1258,6,konkurrensen
11157,146,6,mellan
11157,11,5,olika
11157,135,9,medier
11157,71,7,genom
11157,37,9,denna
11157,1776,6,skatt
11157,7,9,det
11158,6,4,att
11158,99,8,man
11158,135,7,medier
11158,605,4,fick
11158,99,9,man
11158,51,4,inte
11159,718,8,exempelvis
11159,6,8,att
11159,629,6,fria
11159,25,6,och
11159,135,3,medier
11159,51,5,inte
11159,483,6,bara
11160,46,7,för
11160,161,6,dag
11160,6,0,att
11160,526,0,mediernas
11160,271,7,roll
11160,25,7,och
11160,209,0,naturligtvis
11160,290,7,även
11160,1587,5,journalisternas
11161,142,1,till
11161,245,1,massmedier
11161,25,1,och
11161,286,3,vidare
11161,7,1,det
11161,28,2,har
11162,1,3,enligt
11162,193,3,svenska
11162,212,3,blev
11162,526,0,mediernas
11162,107,3,bild
11162,25,0,och
11163,308,2,större
11163,949,2,bilder
11163,28,2,har
11163,1606,6,fungerande
11163,135,6,medier
11163,25,6,och
11163,931,2,granskning
11163,590,2,makten
11164,709,6,området
11164,20,6,när
11164,54,6,den
11164,874,5,mediala
11164,544,3,uppmärksamheten
11164,98,6,jag
11164,28,6,har
11164,210,2,stor
11165,28,5,har
11165,32,5,uttalat
11165,145,5,sig
11165,135,3,medier
11165,456,2,säger
11165,88,2,själva
11165,6,0,att
11165,1332,1,utbildningen
11166,158,3,sätt
11166,28,8,har
11166,1332,1,utbildningen
11166,1397,3,interaktiva
11166,135,7,medier
11166,405,5,varit
11166,90,1,viktig
11166,25,1,och
11166,54,3,den
11167,231,7,dessa
11167,96,7,fram
11167,526,6,mediernas
11167,25,7,och
11167,38,7,som
11168,14,2,ett
11168,526,2,mediernas
11168,199,1,möjligheter
11168,1698,0,skolans
11168,337,3,arbete
11169,145,0,sig
11169,622,6,kunskaper
11169,344,7,såväl
11169,526,2,mediernas
11169,38,2,som
11169,413,3,deras
11169,1097,0,funktioner
11170,1294,8,längre
11170,34,6,från
11170,1011,8,förståelse
11170,46,6,för
11170,526,2,mediernas
11170,555,7,uttryck
11170,782,6,funktion
11170,28,2,har
11171,488,4,dramatiska
11171,167,4,med
11171,320,6,inom
11171,135,6,medier
11171,25,6,och
11171,1276,6,teater
11171,28,5,har
11172,828,6,tillgängligheten
11172,142,6,till
11172,11,6,olika
11172,503,2,internationella
11172,135,3,medier
11172,749,5,min
11172,1057,5,inställning
11172,6,5,att
11173,167,7,med
11173,555,7,uttryck
11173,62,2,sina
11173,135,7,medier
11173,7,7,det
11173,355,7,vore
11173,242,7,fråga
11174,831,2,sprids
11174,71,2,genom
11174,202,2,eller
11174,135,2,medier
11174,7,0,det
11174,246,2,skulle
11174,98,2,jag
11174,721,2,vilja
11174,668,2,veta
11175,6,1,att
11175,71,8,genom
11175,62,0,sina
11175,135,0,medier
11175,189,3,får
11175,6,8,att
11176,25,9,och
11176,20,3,när
11176,7,6,det
11176,21,0,gäller
11176,135,9,medier
11176,25,0,och
11176,1117,9,program
11176,34,9,från
11177,20,8,när
11177,837,9,ska
11177,731,9,diskutera
11177,208,8,frågan
11177,245,8,massmedier
11177,1023,8,rapporter
11177,797,8,böcker
11177,25,8,och
11177,1221,2,utredningar
11177,28,4,har
11178,28,1,har
11178,38,8,som
11178,499,1,sagt
11178,113,3,andra
11178,135,0,medier
11178,32,6,uttalat
11178,195,4,vad
11178,957,1,hon
11178,97,3,tycker
11179,51,6,inte
11179,628,2,stå
11179,167,1,med
11179,526,6,mediernas
11179,465,5,frihet
11179,119,2,under
11179,143,6,vissa
11179,1183,6,förutsättningar
11179,126,2,kan
11180,149,1,allmänheten
11180,1743,9,närradion
11180,215,9,var
11180,14,5,ett
11180,659,9,nytt
11180,15,9,medium
11180,38,8,som
11180,215,9,var
11180,46,9,för
11180,7,9,det
11181,128,1,minst
11181,167,4,med
11181,1452,0,tanke
11181,134,6,nya
11181,135,0,medier
11181,38,1,som
11181,51,0,inte
11181,684,6,några
11182,858,3,statliga
11182,1760,3,kallade
11182,1317,3,public
11182,1599,3,service
11182,135,3,medier
11182,184,3,form
11182,858,9,statliga
11183,1700,5,dominans
11183,858,1,statliga
11183,135,0,medier
11183,38,3,som
11183,370,3,sverige
11183,46,0,för
11183,1019,3,statens
11184,242,1,fråga
11184,1317,3,public
11184,1599,3,service
11184,135,3,medier
11184,789,9,allmänhetens
11184,734,3,tjänst
11184,135,9,medier
11184,38,3,som
11185,1599,1,service
11185,135,9,medier
11185,789,3,allmänhetens
11185,734,4,tjänst
11185,135,3,medier
11185,38,8,som
11185,837,9,ska
11185,167,5,med
11186,1209,6,reportage
11186,182,6,efter
11186,1209,6,reportage
11186,858,6,statliga
11186,135,1,medier
11186,386,6,både
11186,23,6,sveriges
11186,1202,6,television
11186,25,6,och
11186,23,6,sveriges
11187,97,2,tycker
11187,1025,6,heller
11187,51,8,inte
11187,6,8,att
11187,193,0,svenska
11187,135,9,medier
11187,28,2,har
11187,105,8,något
11187,38,9,som
11187,1396,9,helst
11187,1508,9,krav
11188,1366,6,landets
11188,1739,7,tre
11188,858,7,statliga
11188,135,6,medier
11188,156,7,över
11188,1043,7,huvud
11188,506,7,taget
11188,837,6,ska
11188,9,6,kunna
11189,195,8,vad
11189,38,7,som
11189,21,6,gäller
11189,1401,9,europeiska
11189,872,7,mediers
11189,1033,6,beskrivning
11189,126,6,kan
11190,6,6,att
11190,99,1,man
11190,34,1,från
11190,526,6,mediernas
11190,36,1,sida
11190,51,8,inte
11190,6,7,att
11191,1426,3,miljarder
11191,28,5,har
11191,144,5,förekommit
11191,135,3,medier
11191,46,5,för
11191,17,5,detta
11191,246,5,skulle
11191,99,7,man
11191,148,1,bland
11192,54,1,den
11192,874,5,mediala
11192,61,1,debatten
11192,46,1,för
11192,14,1,ett
11193,72,7,blivit
11193,344,5,såväl
11193,945,4,granskande
11193,135,4,medier
11193,38,5,som
11193,25,2,och
11194,38,2,som
11194,28,0,har
11194,254,4,sett
11194,135,0,medier
11194,29,4,där
11194,553,2,socialdemokratiska
11194,330,0,representanter
11194,28,4,har
11195,79,5,utan
11195,80,0,också
11195,777,9,ute
11195,54,9,den
11195,874,1,mediala
11195,61,1,debatten
11195,46,9,för
11195,226,1,mig
11195,25,5,och
11195,1562,9,miljöpartiet
11196,82,9,här
11196,61,7,debatten
11196,858,9,statliga
11196,135,9,medier
11196,156,7,över
11196,1043,7,huvud
11196,506,7,taget
11196,837,9,ska
11196,9,9,kunna
11197,30,7,han
11197,225,7,sade
11197,401,9,följande
11197,858,9,statliga
11197,135,7,medier
11197,156,7,över
11197,1043,7,huvud
11197,506,7,taget
11197,837,9,ska
11197,9,1,kunna
11198,517,8,bra
11198,6,3,att
11198,7,6,det
11198,735,1,uppmärksammas
11198,841,1,medialt
11198,838,3,missförhållanden
11198,38,6,som
11198,735,1,uppmärksammas
11198,51,3,inte
11199,167,5,med
11199,749,1,min
11199,874,4,mediala
11199,494,1,bakgrund
11199,881,5,tror
11199,98,1,jag
11199,442,5,alla
11200,14,3,ett
11200,253,4,stort
11200,435,4,genomslag
11200,833,5,lokala
11200,135,4,medier
11200,137,2,vilket
11200,44,2,innebär
11200,1692,2,svårigheter
11200,46,8,för
11201,245,7,massmedier
11201,1023,7,rapporter
11201,797,4,böcker
11201,25,6,och
11201,1221,5,utredningar
11201,28,6,har
11202,82,6,här
11202,208,5,frågan
11202,881,5,tror
11202,98,5,jag
11202,6,6,att
11202,135,4,medier
11202,1166,6,debattörer
11202,25,6,och
11202,706,9,partier
11202,95,6,kommer
11203,54,4,den
11203,38,4,som
11203,353,3,tar
11203,109,4,del
11203,120,4,massmediernas
11203,658,3,rapportering
11203,126,2,kan
11203,169,4,ibland
11204,6,0,att
11204,1456,6,stärka
11204,629,0,fria
11204,25,8,och
11204,880,9,oberoende
11204,135,9,medier
11204,996,7,fokus
11204,528,8,grund
11205,569,5,samt
11205,688,9,stöd
11205,142,0,till
11205,629,0,fria
11205,135,3,medier
11205,1433,9,eus
11205,54,3,den
11206,516,6,organisationer
11206,630,5,ges
11206,688,5,stöd
11206,142,1,till
11206,880,4,oberoende
11206,135,0,medier
11206,1437,9,lokal
11206,784,0,demokrati
11206,25,8,och
11207,25,9,och
11207,28,9,har
11207,11,9,olika
11207,1268,8,elektroniska
11207,135,3,medier
11207,38,7,som
11207,1133,9,skapar
11207,103,4,helt
11207,106,9,annan
11208,6,0,att
11208,28,2,har
11208,134,0,nya
11208,135,2,medier
11208,6,1,att
11208,99,7,man
11208,126,7,kan
11208,989,5,sprida
11208,62,2,sina
11209,6,9,att
11209,80,6,också
11209,1305,4,omfatta
11209,231,9,dessa
11209,134,8,nya
11209,135,5,medier
11209,51,5,inte
11209,6,9,att
11209,7,5,det
11210,126,0,kan
11210,7,8,det
11210,142,8,till
11210,134,6,nya
11210,135,0,medier
11210,7,5,det
11210,97,0,tycker
11211,20,7,när
11211,99,0,man
11211,28,1,har
11211,629,9,fria
11211,135,0,medier
11211,25,9,och
11211,834,5,aktiv
11211,933,9,politisk
11211,855,9,opposition
11212,74,5,ofta
11212,38,9,som
11212,735,9,uppmärksammas
11212,135,0,medier
11212,674,9,samband
11212,167,9,med
11212,1433,5,eus
11213,53,6,oss
11213,142,7,till
11213,167,6,med
11213,182,6,efter
11213,526,1,mediernas
11213,1023,2,rapporter
11214,99,7,man
11214,20,7,när
11214,99,3,man
11214,193,0,svenska
11214,135,2,medier
11214,962,7,läser
11214,51,8,inte
11214,14,5,ett
11215,262,1,anser
11215,98,5,jag
11215,6,0,att
11215,135,7,medier
11215,25,2,och
11215,719,8,reklam
11215,43,8,måste
11215,7,8,det
11216,931,5,granskning
11216,719,8,reklam
11216,25,0,och
11216,135,0,medier
11216,755,0,hårda
11216,25,2,och
11216,1644,5,klara
11217,6,8,att
11217,290,6,även
11217,241,0,våra
11217,1317,1,public
11217,1599,1,service
11217,135,3,medier
11217,416,0,står
11217,46,1,för
11217,195,6,vad
11218,46,3,för
11218,241,0,våra
11218,1317,1,public
11218,1599,3,service
11218,135,0,medier
11218,54,1,den
11218,26,5,senaste
11218,358,4,tiden
11218,28,0,har
11219,51,3,inte
11219,6,0,att
11219,218,3,dagens
11219,135,3,medier
11219,133,3,blir
11219,17,0,detta
11220,7,2,det
11220,98,2,jag
11220,28,2,har
11220,499,6,sagt
11220,135,4,medier
11220,959,2,hemma
11220,80,0,också
11220,98,6,jag
11221,450,9,skedde
11221,7,9,det
11221,151,1,mot
11221,494,5,bakgrund
11221,120,1,massmediernas
11221,658,9,rapportering
11221,7,8,det
11221,274,9,hade
11222,347,9,flera
11222,11,9,olika
11222,728,9,kampanjer
11222,1409,3,görs
11222,135,3,medier
11222,176,9,angående
11222,1367,9,sex
